ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real
1030547670,The Local Show,Comedy,Film & Video,USD,2015-11-15,1000.00,2015-10-16 10:28:30,0.00,failed,0,US,0.00,0.00,1000.00
103054885,'Finished' | A Short Film,Shorts,Film & Video,GBP,2017-04-17,2250.00,2017-03-28 18:00:18,2305.00,successful,45,GB,491.07,2945.39,2875.11
1030557024,Rainbow Video Cube Project,Film & Video,Film & Video,USD,2015-05-05,100.00,2015-04-27 19:24:06,109.00,successful,4,US,109.00,109.00,100.00
1030573587,The 50 States Capitals,Places,Photography,USD,2015-02-28,30000.00,2015-01-14 22:35:29,1.00,failed,1,US,1.00,1.00,30000.00
1030578925,Nonich: High Fashion and Philanthropy is the only way,Apparel,Fashion,USD,2018-01-07,35000.00,2017-12-08 17:45:01,510.00,live,5,US,0.00,510.00,35000.00
1030582715,"""Battle Spades""  Playing Cards",Playing Cards,Games,USD,2014-09-11,8000.00,2014-08-12 21:56:32,586.00,failed,29,US,586.00,586.00,8000.00
1030584964,Help Plague Bubonika buy an ambulance! (Canceled),Punk,Music,USD,2015-11-14,4000.00,2015-10-15 21:12:48,80.00,canceled,3,US,80.00,80.00,4000.00
103058875,The Woman of the Mountain,Fantasy,Film & Video,USD,2014-09-22,6000.00,2014-07-24 05:24:39,7655.00,successful,95,US,7655.00,7655.00,6000.00
1030590373,Elemental Fusion,Software,Technology,USD,2017-02-24,6000.00,2017-01-25 00:32:57,25.00,failed,1,US,25.00,25.00,6000.00
1030593499,Firelight Diner & Bakery,Restaurants,Food,USD,2016-05-08,5000.00,2016-03-09 20:25:49,0.00,failed,0,US,0.00,0.00,5000.00
103060965,Hitler's Daughter,Documentary,Film & Video,GBP,2013-08-17,50000.00,2013-07-15 13:20:07,3910.00,failed,33,GB,5906.36,6078.22,77726.65
1030610292,Devour Brewing Company,Drinks,Food,USD,2014-12-04,10000.00,2014-11-04 14:44:13,901.00,failed,12,US,901.00,901.00,10000.00
1030611531,Love.Maybe,Comic Books,Comics,USD,2016-05-12,6800.00,2016-04-12 02:57:33,46.00,failed,12,US,46.00,46.00,6800.00
1030611541,'MOJO' by Jez Butterworth,Comedy,Theater,AUD,2017-05-27,2800.00,2017-04-10 10:11:23,3410.00,successful,47,AU,206.25,2520.88,2069.93
1030611926,"Expansion of Educational, Edible Gardens & their Programming",Food,Food,USD,2013-06-09,16500.00,2013-04-10 16:57:58,160.00,failed,4,US,160.00,160.00,16500.00
103061268,Generations (Senior Project),Plays,Theater,USD,2014-09-30,500.00,2014-08-31 16:03:20,606.00,successful,18,US,606.00,606.00,500.00
1030615968,Martha Cipolla for President!: The Musical,Musical,Theater,USD,2017-01-13,3500.00,2016-12-14 05:20:22,3565.00,successful,41,US,22.00,3565.00,3500.00
1030624959,CTWay,Web,Technology,EUR,2015-12-17,5000.00,2015-11-17 07:59:22,0.00,failed,0,NL,0.00,0.00,5418.00
1030625114,EZ-Latch for Childproofing Cabinets - KiddoPro,Product Design,Design,USD,2017-03-11,15000.00,2017-02-09 03:01:14,1200.00,failed,25,US,820.00,1200.00,15000.00
103062678,Rustic Furniture,Woodworking,Crafts,USD,2015-02-26,3000.00,2015-01-27 18:50:39,1.00,failed,1,US,1.00,1.00,3000.00
103063677,Girrion Book 1 The Chrysalis & the Stone Issue #3,Comic Books,Comics,USD,2016-02-04,5000.00,2016-01-05 14:00:09,7891.00,successful,328,US,7891.00,7891.00,5000.00
1030649557,"""American Flag"" Movement - Music Video & Art Venture",Music Videos,Film & Video,USD,2016-03-22,15000.00,2016-02-05 21:51:27,1376.00,failed,19,US,1376.00,1376.00,15000.00
1030656801,Toronto Community Festival (Canceled),Festivals,Theater,CAD,2014-08-15,10000.00,2014-07-16 22:49:28,2000.00,canceled,1,CA,1864.56,1834.86,9174.31
1030675344,Help Ali ROCK!- Ali Grayson's Sophomore Studio Album,Music,Music,USD,2012-01-08,7777.00,2011-12-07 22:26:42,8017.77,successful,72,US,8017.77,8017.77,7777.00
1030676585,Tales From the Magician's Skull,Fiction,Publishing,USD,2017-11-02,5000.00,2017-10-06 08:40:17,36820.00,successful,808,US,1078.00,36820.00,5000.00
1030686699,"Eco Eatery - Delicious Goodness from REAL food, quick!",Food,Food,AUD,2015-03-31,100000.00,2015-02-07 02:23:05,1400.00,failed,22,AU,1089.77,1057.08,75505.89
1030700996,Pappyland 20th Anniversary TV Special,Television,Film & Video,USD,2017-02-25,15000.00,2017-01-26 22:00:19,1082.00,canceled,15,US,486.00,1082.00,15000.00
1030708389,BitMan,Video Games,Games,GBP,2015-07-06,20000.00,2015-06-06 19:34:19,116.00,failed,4,GB,178.16,180.00,31035.18
1030709470,Sweetness of Beeing - Expanding the Apiary,Food,Food,USD,2014-03-27,825.00,2014-02-25 20:19:50,2139.00,successful,45,US,2139.00,2139.00,825.00
1030709490,Gyu Don (Beef Bowl) Food Cart,Food,Food,USD,2014-02-23,1500.00,2014-01-24 03:59:34,1500.00,successful,9,US,1500.00,1500.00,1500.00
1030711457,Top This Ramen,Cookbooks,Food,USD,2014-09-07,500.00,2014-07-11 09:35:19,150.00,failed,3,US,150.00,150.00,500.00
1030711639,To welcome back to Italy The National help us buy starlights,Indie Rock,Music,EUR,2016-06-05,150.00,2016-04-27 10:20:08,57.00,suspended,8,IT,64.26,64.43,169.56
103073143,LD Magazine (Canceled),Publishing,Publishing,USD,2012-12-23,10000.00,2012-10-24 22:35:16,0.00,canceled,0,US,0.00,0.00,10000.00
103073674,Golden California Season 2,Webseries,Film & Video,USD,2013-03-16,4215.00,2013-02-13 03:31:18,5461.00,successful,87,US,5461.00,5461.00,4215.00
1030738489,Electronic Dance Music (Canceled),Electronic Music,Music,USD,2015-03-07,1000.00,2015-02-07 20:05:03,0.00,canceled,0,US,0.00,0.00,1000.00
1030739192,WRITE NOW,Nonfiction,Publishing,USD,2016-04-16,25000.00,2016-03-02 20:54:25,1.00,failed,1,US,1.00,1.00,25000.00
1030748037,Cthulhu Wars VF,Tabletop Games,Games,USD,2014-12-24,40000.00,2014-11-21 20:35:36,162485.00,successful,479,US,162485.00,162485.00,40000.00
1030749384,Stellar Frontiers,Tabletop Games,Games,USD,2017-02-13,500.00,2017-01-14 21:45:59,219.00,canceled,8,US,85.00,219.00,500.00
1030752385,Laura Thurston's 2018 Album - Long Overdo,Country & Folk,Music,USD,2018-01-02,7000.00,2017-12-03 17:12:28,2282.00,live,31,US,255.00,2282.00,7000.00
1030766872,The Real Roswell Story,Documentary,Film & Video,USD,2016-09-23,40000.00,2016-08-24 00:43:37,0.00,canceled,0,US,0.00,0.00,40000.00
1030773901,Take Flip The Script back to the communities it represents,Public Art,Art,USD,2013-04-03,12000.00,2013-03-14 20:01:07,2780.00,failed,37,US,2780.00,2780.00,12000.00
103078135,"10,000 THINGS",Indie Rock,Music,USD,2012-10-05,9500.00,2012-09-15 06:44:51,10.00,failed,1,US,10.00,10.00,9500.00
1030782947,The Wayfarers - The Story of the Fusgeyers,Documentary,Film & Video,USD,2014-05-24,160000.00,2014-04-09 17:48:34,50.00,failed,2,US,50.00,50.00,160000.00
1030785174,Mobtown Modern's Project 20 Remix,Hip-Hop,Music,USD,2011-03-13,4000.00,2011-01-13 00:47:35,1160.00,failed,33,US,1160.00,1160.00,4000.00
1030786058,Voices of Extreme - Tour 2017,Rock,Music,USD,2017-07-25,10000.00,2017-06-25 23:48:06,1507.00,failed,52,US,1009.00,1507.00,10000.00
1030788234,Cripple Creek Barbeque: A small company with a big conscience. ,Food,Food,USD,2010-12-11,7500.00,2010-09-12 05:19:49,3760.00,failed,78,US,3760.00,3760.00,7500.00
1030801953,"Join me creating my new CD ""Bright Side of My Life""",Jazz,Music,USD,2014-02-12,4500.00,2014-01-11 14:50:27,5028.00,successful,76,US,5028.00,5028.00,4500.00
1030803406,The Immigrant - a view from the other side.,Comics,Comics,USD,2011-02-22,5000.00,2010-12-09 20:21:39,395.00,failed,15,US,395.00,395.00,5000.00
1030805115,INK & FASHION,Art Books,Publishing,GBP,2015-11-20,10000.00,2015-10-11 22:30:50,111.00,failed,5,GB,170.02,169.24,15246.69
1030807798,Backers Choose the Topic of This Six Episode Podcast!,Radio & Podcasts,Publishing,USD,2017-07-20,100.00,2017-06-29 23:37:43,0.00,failed,0,US,0.00,0.00,100.00
1030811652,The Crafty Hubby Rebirth,Woodworking,Crafts,USD,2014-12-01,5000.00,2014-11-01 16:17:33,76.00,failed,3,US,76.00,76.00,5000.00
1030812989,Fund a new Deadly awards!,Music,Music,AUD,2014-09-15,50000.00,2014-07-23 02:16:02,6699.00,failed,153,AU,6266.71,6011.85,44871.22
1030816837,Angel of Darkness: The Legend of Lilith,Narrative Film,Film & Video,USD,2013-09-09,10000.00,2013-08-03 04:03:49,1178.00,failed,28,US,1178.00,1178.00,10000.00
1030820746,Humble Burger,Restaurants,Food,USD,2015-09-04,8000.00,2015-08-14 04:03:19,14256.00,successful,218,US,14256.00,14256.00,8000.00
1030838872,"Father by Nature, Daddy by Choice-Teenage Fatherhood Legacy",Publishing,Publishing,USD,2013-09-14,500.00,2013-08-15 01:26:20,0.00,failed,0,US,0.00,0.00,500.00
1030847373,Carrie's Corner Christmas Cards,Stationery,Crafts,EUR,2016-11-28,50.00,2016-11-19 11:37:46,51.00,successful,4,IE,22.26,54.27,53.21
1030847798,Endica VII The Dream King,Video Games,Games,USD,2013-07-01,1400.00,2013-05-24 20:22:07,1845.17,successful,90,US,1845.17,1845.17,1400.00
1030854667,"When I Grow Up, I Want To Be a Jayhawk",Children's Books,Publishing,USD,2015-12-15,10000.00,2015-11-15 21:00:43,13131.00,successful,186,US,13131.00,13131.00,10000.00
1030864120,Avoda (Canceled),Apps,Technology,CAD,2015-01-31,50000.00,2014-12-12 21:26:56,0.00,canceled,0,CA,0.00,0.00,40176.78
1030865528,Collection Day (Sci-fi Action Dramatic Short),Shorts,Film & Video,USD,2013-09-01,9000.00,2013-08-07 20:11:48,10926.00,successful,303,US,10926.00,10926.00,9000.00
1030871552,Life Music... Full Length Album,Music,Music,USD,2011-03-26,13000.00,2011-02-25 00:09:19,0.00,failed,0,US,0.00,0.00,13000.00
103087365,HeliBags® - Custom Bags for RC Helicopters,Product Design,Design,GBP,2013-07-18,80000.00,2013-06-08 09:03:49,2505.00,failed,37,GB,3908.17,3822.68,122081.49
1030876789,"""Woodies""  Handcrafted pens/pencils with a capacitive stylus",Product Design,Design,USD,2011-12-15,12000.00,2011-11-05 00:07:29,786.00,canceled,9,US,786.00,786.00,12000.00
1030877671,Enchanted Stories - Make your own story,Fiction,Publishing,USD,2014-04-11,5000.00,2014-03-12 20:52:57,0.00,failed,0,US,0.00,0.00,5000.00
1030879617,YAY! Your Amazing Year: YOU CAN! Life Coach Yourself Happy!,Publishing,Publishing,GBP,2015-12-15,4650.00,2015-11-15 20:12:04,0.00,undefined,0,"N,0""",,0.00,6934.09
1030885190,Papa Chef - Ingredients Fight Back,Video Games,Games,CAD,2015-12-27,3500.00,2015-11-27 19:04:19,83.00,failed,2,CA,62.45,59.78,2520.89
1030885256,A Medium Plus Handbook: Savvy Wine Studies,Academic,Publishing,USD,2016-05-02,10000.00,2016-04-01 20:29:02,10761.00,successful,163,US,10761.00,10761.00,10000.00
1030889309,Military Memorial Pen,Woodworking,Crafts,USD,2017-04-16,5500.00,2017-03-22 16:17:47,376.00,failed,5,US,275.00,376.00,5500.00
1030921106,Proyecto 3er Espacio,Dance,Dance,USD,2012-03-12,4000.00,2012-01-16 16:32:15,805.00,failed,18,US,805.00,805.00,4000.00
1030921271,El Caballero del Castillo roto,Children's Books,Publishing,EUR,2017-11-05,3700.00,2017-10-06 17:24:08,4422.00,successful,139,ES,209.24,5153.43,4312.00
1030931299,Burning a 1996 Jeep Grand Cherokee,Experimental,Film & Video,USD,2014-08-08,1500.00,2014-07-23 02:30:56,0.00,failed,0,US,0.00,0.00,1500.00
1030932367,visions cafe (Canceled),Restaurants,Food,AUD,2016-01-04,100000.00,2015-12-15 08:18:41,0.00,canceled,0,AU,0.00,0.00,70091.82
1030934342,The Magazine: The Book (Year One),Nonfiction,Publishing,USD,2013-12-19,48000.00,2013-11-21 00:05:00,56484.51,successful,1467,US,56484.51,56484.51,48000.00
1030938972,Memoirs of a Manwhore Album,Rock,Music,USD,2013-03-09,4500.00,2013-02-07 19:27:12,4587.00,successful,62,US,4587.00,4587.00,4500.00
1030941669,STALE.AMBUSH.WOMAN. dance theater by Sarah Hogland,Performances,Dance,USD,2015-04-06,915.00,2015-03-07 02:27:07,1080.00,successful,34,US,1080.00,1080.00,915.00
1030944434,Desktop Trebuchet: Get Medieval on Some Gumballs,Design,Design,USD,2015-05-03,1600.00,2015-04-03 05:47:56,7000.00,successful,91,US,7000.00,7000.00,1600.00
1030947582,Rate My Artist Residency goes to Madrid,Art,Art,USD,2015-03-02,880.00,2015-02-06 04:20:01,917.00,successful,31,US,917.00,917.00,880.00
1030949379,Confero,Tabletop Games,Games,USD,2014-09-09,20000.00,2014-08-09 06:59:45,228.00,failed,6,US,228.00,228.00,20000.00
1030960821,My Cookie Dough Dessert Store - London,Food,Food,GBP,2016-10-08,25000.00,2016-09-08 15:07:27,3530.00,failed,6,GB,33.54,4319.52,30591.52
1030965069,WAYA: Hardwood Headphone Wrapper,Design,Design,USD,2014-07-28,25.00,2014-07-03 20:47:41,1305.25,successful,140,US,1305.25,1305.25,25.00
1030967037,Simon - The solar self-watering system!,Gadgets,Technology,EUR,2017-12-11,38000.00,2017-11-11 16:22:59,966.00,failed,9,DE,0.00,1140.46,44862.64
1030971145,Alolan Vulpix and Ninetales Pokemon Pins,Mixed Media,Art,USD,2017-08-30,800.00,2017-08-05 03:38:36,208.00,failed,6,US,44.00,208.00,800.00
1030972994,Walk the Honey Road with Balyolu,Food,Food,USD,2012-02-26,35000.00,2012-01-27 09:13:01,41593.00,successful,274,US,41593.00,41593.00,35000.00
1030973550,PAO-the first family entertainment treadmill in the world,Hardware,Technology,USD,2015-05-20,50000.00,2015-03-31 02:42:55,4432.00,canceled,15,US,4432.00,4432.00,50000.00
1030975507,The Wellswood Project,Product Design,Design,GBP,2017-11-27,30000.00,2017-10-19 07:33:49,50.00,failed,1,GB,23.74,67.44,40463.99
1030975690,Let Go,Shorts,Film & Video,USD,2012-10-23,1500.00,2012-10-03 18:25:26,2312.58,successful,55,US,2312.58,2312.58,1500.00
1030980951,Egg on Bread News,Journalism,Journalism,USD,2009-10-24,1600.00,2009-08-23 19:02:36,1752.13,successful,21,US,1752.13,1752.13,1600.00
1030983418,The Adventures of Sabrina Michaela – Me & My Big Sis,Children's Books,Publishing,USD,2017-04-15,1000.00,2017-03-16 18:07:28,114.00,failed,3,US,0.00,114.00,1000.00
1030992942,The Ninja Crusade 2nd Edition,Tabletop Games,Games,USD,2015-11-05,12000.00,2015-10-06 15:59:49,16744.00,successful,355,US,16744.00,16744.00,12000.00
103099327,Sherry Truck,Performance Art,Art,USD,2011-12-21,13000.00,2011-10-22 18:28:52,1791.19,failed,47,US,1791.19,1791.19,13000.00
1030995270,Awkward Compliments Card Game,Playing Cards,Games,USD,2016-09-01,12500.00,2016-07-30 17:45:46,997.00,failed,32,US,290.00,997.00,12500.00
1030996098,Contemporary Interchangeable Cuff by LAVAL,Product Design,Design,USD,2016-12-15,10000.00,2016-11-15 19:48:30,10200.00,successful,45,US,200.00,10200.00,10000.00
1030999599,Super Charger Overdrive Pedal,Music,Music,USD,2015-08-08,1000.00,2015-07-09 21:00:04,459.00,failed,8,US,459.00,459.00,1000.00
1031001558,THE COLOUR OF HER SCREAM - A Short Film,Film & Video,Film & Video,USD,2011-08-17,17000.00,2011-06-18 03:25:51,609.00,failed,9,US,609.00,609.00,17000.00
1031006059,Archeden.com,Mixed Media,Art,USD,2015-01-20,10000.00,2014-11-21 19:52:59,66.00,failed,4,US,66.00,66.00,10000.00
1031013448,'Mannequin' Short,Shorts,Film & Video,GBP,2014-11-16,1000.00,2014-10-17 11:50:45,0.00,failed,0,GB,0.00,0.00,1568.23
1031014170,Versus Comic Restaurant,Food,Food,USD,2014-05-11,150000.00,2014-03-12 17:36:55,303.00,failed,6,US,303.00,303.00,150000.00
1031014271,My Wife's Dream,Dance,Dance,USD,2014-07-26,25000.00,2014-05-31 01:54:34,141.00,failed,6,US,141.00,141.00,25000.00
1031016205,Go Kart,Technology,Technology,AUD,2014-08-23,2000.00,2014-07-24 10:58:30,0.00,failed,0,AU,0.00,0.00,1867.59
1031022158,ZAP MAMA:  New Album and 2015 US Tour,World Music,Music,USD,2015-03-03,5000.00,2015-02-01 23:02:09,5355.00,successful,54,US,5355.00,5355.00,5000.00
1031027165,kittybiome: kitty microbiomes for cat health and biology,Technology,Technology,USD,2015-06-10,3000.00,2015-05-11 21:58:14,23183.00,successful,229,US,23183.00,23183.00,3000.00
1031031586,SAINTVON NEXT HOT STREET WEAR BRAND. HELP ME DESIGN A DREAM,Apparel,Fashion,USD,2016-03-26,30000.00,2016-01-26 22:03:13,1.00,failed,1,US,1.00,1.00,30000.00
1031033139,Bouteilles or vin rosé / Bottles of rose wine (Suspended),Drinks,Food,EUR,2016-02-14,10000.00,2015-12-16 19:13:18,0.00,suspended,0,FR,0.00,0.00,11095.95
1031035337,Women's March Commemorative Political Buttons,Graphic Design,Design,USD,2017-03-24,500.00,2017-02-22 20:46:00,171.00,failed,10,US,0.00,171.00,500.00
1031038881,Xpress - Street Dance,Workshops,Dance,GBP,2014-08-24,2500.00,2014-07-25 20:14:45,2.00,failed,2,GB,3.41,3.32,4145.59
1031051,Write Your First Piece of Music In 14 Steps Video Course,Film & Video,Film & Video,USD,2017-07-08,6000.00,2017-06-08 23:00:30,50.00,failed,5,US,20.00,50.00,6000.00
1031052691,Curtis Customs -Wood Automotive Gear (Canceled),Woodworking,Crafts,USD,2015-08-14,35000.00,2015-07-15 07:31:32,5.01,canceled,1,US,5.01,5.01,35000.00
1031055175,Próximo disco de Ramona,Indie Rock,Music,MXN,2017-05-02,60000.00,2017-04-01 01:12:02,17860.00,failed,32,MX,133.48,937.24,3148.61
1031065624,j-Pad Girls: Media Art project from Tokyo Japan KAWAII J-Pop,Pop,Music,USD,2012-10-13,2500.00,2012-09-13 21:21:56,575.00,failed,6,US,575.00,575.00,2500.00
1031067410,Michelle Popela's Debut EP,Rock,Music,USD,2014-11-01,10000.00,2014-10-02 21:30:24,10355.00,successful,48,US,10355.00,10355.00,10000.00
1031080024,Familiar Features,Art,Art,USD,2015-09-03,75000.00,2015-08-07 00:59:06,0.00,failed,0,US,0.00,0.00,75000.00
1031080332,Jack Hammer the Web Series,Webseries,Film & Video,USD,2011-11-04,5000.00,2011-09-15 17:35:04,963.55,failed,32,US,963.55,963.55,5000.00
1031083617,Inspire Care & Share - Victoria Ivory Pearl vs Selfishness,Children's Books,Publishing,AUD,2013-12-24,5500.00,2013-11-28 01:26:08,1.00,failed,1,AU,0.92,0.89,4899.78
1031084940,"CFA-10036 Open, Hackable, Linux + ARM Embedded GPIO Module",Hardware,Technology,USD,2013-02-16,30000.00,2013-01-10 01:10:44,12184.58,failed,121,US,12184.58,12184.58,30000.00
1031086865,"Mary Elizabeth: Live, Love, Dream",Pop,Music,NOK,2015-11-01,40000.00,2015-09-10 21:13:07,43010.00,successful,52,NO,5216.98,5039.78,4687.08
1031093054,ZOUASSI: Deluxe Hardcover Art Book,Digital Art,Art,USD,2017-04-12,13000.00,2017-03-13 03:21:57,2300.00,failed,44,US,0.00,2300.00,13000.00
1031094744,Act Out Young Performers Fund Drive,Theater,Theater,USD,2017-07-07,20000.00,2017-06-09 17:26:11,1005.00,canceled,5,US,505.00,1005.00,20000.00
1031103369,Eclectic Games - The Games Room Expansion (Deluxe Edition),Tabletop Games,Games,GBP,2015-10-01,5000.00,2015-09-02 21:00:05,15021.01,successful,280,GB,23123.33,22782.58,7583.57
103110619,The Love Notes Documentary,Documentary,Film & Video,USD,2012-06-16,7500.00,2012-05-19 17:07:48,0.00,failed,0,US,0.00,0.00,7500.00
1031108422,Hollywood... Here I GO!!!,Pop,Music,USD,2017-07-20,1.00,2017-06-29 17:01:15,616.00,successful,4,US,400.00,616.00,1.00
1031110447,New Books about Borders and Democracy by CrimethInc.,Nonfiction,Publishing,USD,2017-03-01,10000.00,2017-01-31 18:59:28,17397.22,successful,333,US,3786.00,17397.22,10000.00
1031116841,1 oz copper zombie rings / 90% silver quarter rings.,Jewelry,Fashion,USD,2017-05-11,200.00,2017-04-11 23:34:26,1019.50,successful,28,US,159.00,1019.50,200.00
1031119415,"""Killer In Me"" the Feature Film",Narrative Film,Film & Video,USD,2014-03-17,15000.00,2014-02-15 02:28:09,414.00,failed,8,US,414.00,414.00,15000.00
1031121831,Help The Keep Calm make a new record!,Indie Rock,Music,USD,2012-05-13,2000.00,2012-04-13 18:20:35,2025.00,successful,32,US,2025.00,2025.00,2000.00
1031125022,Rich Mullins: A Ragamuffin's Legacy (a feature length film),Narrative Film,Film & Video,USD,2011-06-24,90000.00,2011-03-25 14:40:35,32190.00,failed,214,US,32190.00,32190.00,90000.00
1031125235,Back the Mari Mack album project!,Indie Rock,Music,USD,2009-09-26,5000.00,2009-08-19 01:15:12,1874.00,failed,37,US,1874.00,1874.00,5000.00
1031127181,Chivalry Contego,Fashion,Fashion,USD,2013-12-16,8000.00,2013-11-01 18:00:57,9281.00,successful,81,US,9281.00,9281.00,8000.00
1031127227,Paleo Project,Documentary,Film & Video,USD,2016-04-14,1500.00,2016-03-14 15:30:49,1646.00,successful,20,US,1646.00,1646.00,1500.00
1031130767,Mayan TRIcycle: a Burning Man 2012 Project,Public Art,Art,USD,2012-05-24,4000.00,2012-04-09 22:19:01,4378.00,successful,125,US,4378.00,4378.00,4000.00
1031133046,PitoSofrito Food Truck,Food Trucks,Food,USD,2016-09-21,75000.00,2016-08-22 05:27:25,156.00,failed,5,US,150.00,156.00,75000.00
1031133235,Mi Primer Libro Independiente,Fiction,Publishing,MXN,2017-12-30,17000.00,2017-11-30 23:36:58,100.00,failed,1,MX,0.00,5.16,877.78
1031136087,"""Heels over Head n Love"" A journey of 365 days of handstands",Literary Journals,Publishing,USD,2014-09-01,5000.00,2014-08-04 00:56:21,86.65,failed,5,US,86.65,86.65,5000.00
1031141398,The House of Minority,Documentary,Film & Video,GBP,2016-05-01,2500.00,2016-04-21 09:50:48,120.00,failed,5,GB,172.57,173.91,3623.03
1031147567,The Secret Seekers Society,Fiction,Publishing,USD,2012-11-02,900.00,2012-10-03 19:34:43,1125.00,successful,52,US,1125.00,1125.00,900.00
1031150132,Blooky: Wireless Bluetooth Password Key,Hardware,Technology,USD,2015-01-12,250000.00,2014-11-13 00:41:31,4001.00,failed,40,US,4001.00,4001.00,250000.00
1031150189,East Asian Village for 28mm Gamers,Tabletop Games,Games,USD,2013-05-04,8000.00,2013-04-04 03:00:20,60501.00,successful,241,US,60501.00,60501.00,8000.00
1031157984,Pushee Pieces - A simple and deep strategy micro-game.,Tabletop Games,Games,USD,2014-12-01,500.00,2014-11-05 00:54:19,2311.00,successful,196,US,2311.00,2311.00,500.00
1031194134,Want to build a satellite but dont have a NASA sized budget?,Space Exploration,Technology,GBP,2013-10-31,3000.00,2013-10-01 10:57:01,3146.00,successful,97,GB,5080.72,5020.03,4787.06
1031197510,Design & construct an architectural concept beach house,Architecture,Design,AUD,2015-09-10,1100000.00,2015-07-21 13:03:29,0.00,canceled,0,AU,0.00,0.00,776836.16
1031201895,Original Jazz Ensemble Works Based on Peter and the Wolf,Jazz,Music,USD,2014-05-11,4000.00,2014-04-18 01:07:51,4508.00,successful,51,US,4508.00,4508.00,4000.00
1031203253,The Little Bird's Journey,Children's Books,Publishing,USD,2013-04-23,10000.00,2013-02-22 01:49:38,20.00,failed,2,US,20.00,20.00,10000.00
1031204801,Broken Pancreas,Photography,Photography,USD,2010-06-25,7500.00,2010-05-04 21:05:30,7981.70,successful,78,US,7981.70,7981.70,7500.00
1031204909,The Dred Roberts/Dai Murasaki Solo Album!,Music,Music,GBP,2015-04-01,300.00,2015-03-02 18:19:16,431.00,successful,34,GB,665.28,638.02,444.10
1031205386,Help us to  our first Retail space & some commercial equip,Restaurants,Food,USD,2015-06-04,125000.00,2015-04-15 19:44:10,4025.00,failed,3,US,4025.00,4025.00,125000.00
1031209170,Living History Magazine,Periodicals,Publishing,CAD,2016-03-20,500.00,2016-02-19 01:30:04,620.00,successful,9,CA,447.49,466.59,376.28
1031221948,SHATTERED,Shorts,Film & Video,USD,2011-04-30,2500.00,2011-03-31 00:12:48,75.00,failed,2,US,75.00,75.00,2500.00
103122456,Latin Artist Needs Support to Advance His Career (Canceled),Latin,Music,USD,2016-02-07,8000.00,2016-01-08 00:28:31,0.00,canceled,0,US,0.00,0.00,8000.00
1031242403,Guitar Stream Guitar Lessons Live Stream (Canceled),Rock,Music,USD,2016-06-20,250.00,2016-05-21 07:27:15,0.00,canceled,0,US,0.00,0.00,250.00
1031249788,A Failed Pursuit: Issue One,Comics,Comics,GBP,2013-05-30,800.00,2013-04-30 11:00:37,925.00,successful,26,GB,1435.18,1409.31,1218.86
1031253534,Making professional Recordings From My Home Studio,Pop,Music,GBP,2017-09-16,1918.00,2017-07-18 09:47:34,21.00,canceled,1,GB,0.00,28.49,2602.37
1031254392,Waiting to Die! hopefully,Punk,Music,USD,2016-08-04,1500.00,2016-07-05 18:01:54,50.00,failed,2,US,50.00,50.00,1500.00
1031264585,RecordStudio for ALL,Music,Music,EUR,2015-12-23,48000.00,2015-11-23 20:53:26,0.00,failed,0,DE,0.00,0.00,52545.73
1031266165,Those Bloody Yanks! - Debut Album,Electronic Music,Music,USD,2012-01-02,4096.00,2011-12-03 02:45:29,0.00,failed,0,US,0.00,0.00,4096.00
1031285521,Wal-Mart Towns: A Portrait of the American Economy,Journalism,Journalism,USD,2013-09-20,8000.00,2013-08-21 00:27:12,2391.00,failed,22,US,2391.00,2391.00,8000.00
1031287463,UV RAILED DOORKNOB,Technology,Technology,USD,2016-04-24,110000.00,2016-02-24 22:31:28,2.00,failed,2,US,2.00,2.00,110000.00
1031289614,Miniatures production in resin or metal,Gaming Hardware,Games,USD,2016-11-09,10000.00,2016-10-10 03:46:27,1.00,failed,1,US,0.00,1.00,10000.00
1031292834,Floornumber7® | Knitwear for the future entrepreneur.,Ready-to-wear,Fashion,USD,2014-09-26,35000.00,2014-08-17 08:50:11,180.00,canceled,1,US,180.00,180.00,35000.00
1031292890,NOA - News Over Audio (the audio newspaper app),Audio,Journalism,EUR,2017-07-12,20000.00,2017-06-12 15:08:48,52.00,failed,4,IE,47.02,59.36,22830.01
1031301176,Morynga Teas & Sprinkles - All Natural~ Handmade~ Delicious!,Food,Food,GBP,2013-03-29,3000.00,2013-02-12 23:31:06,1654.33,failed,39,GB,2613.83,2521.92,4573.31
1031317221,"""Memory Foam Confessions"" & 15 Other Amazing Films",Shorts,Film & Video,USD,2013-11-16,8000.00,2013-10-03 00:32:02,8141.00,successful,92,US,8141.00,8141.00,8000.00
103132077,PowderJet Snowboards - Do More With Less,Product Design,Design,USD,2012-11-23,6000.00,2012-10-24 18:35:39,7565.00,successful,78,US,7565.00,7565.00,6000.00
1031324540,"Addiction / Denial Documentary ""Not Me""",Documentary,Film & Video,USD,2015-04-30,20000.00,2015-03-16 16:48:55,20591.00,successful,163,US,20591.00,20591.00,20000.00
1031327917,MUSIC WITH A CAUSE,Music,Music,USD,2015-09-10,50000.00,2015-08-11 20:53:58,0.00,failed,0,US,0.00,0.00,50000.00
1031328050,HIO Wallpad Drop-in PoE In-wall Universal Android Controller,Technology,Technology,USD,2014-05-08,40000.00,2014-04-08 09:00:51,15465.00,failed,113,US,15465.00,15465.00,40000.00
