SERIALNR;PACKNR;ETHMAC;APPCODE;DISTICODE;MODELCODE;PACKCODE;EAN;SWVERSION;PRODUCTIONNR;ICCID;MSISDN;WIFIMAC;EHBPK;IMEI;OMAPID;ACTIVE;PROFILE;PCB;FEEDURL;SERVICEPROVIDER;ENVIRONMENT;DATACENTER
0DA6239489F52FC5;0000000015339;20-FE-DB-00-3C-59;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-00961;89410114190701145184;;74-DA-38-17-7E-AF;D449332189F52FC58A0965DF0DA62394;862455029147082;0DA6239489F52FC50DA6239489F52FC5;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
64A6A99D11B1C783;0000000015340;20-FE-DB-00-3C-5A;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-00962;89410114190701145580;;74-DA-38-17-7E-AE;D449342211B1C7838A0965DF64A6A99D;862455029147025;64A6A99D11B1C78364A6A99D11B1C783;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
9420ABC06CBF8866;0000000015341;20-FE-DB-00-3C-5B;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-00963;89410114190701145192;;74-DA-38-17-7E-B0;D4491D216CBF88668A0965DF9420ABC0;862455029146324;9420ABC06CBF88669420ABC06CBF8866;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
051A7B9A1341FD98;0000000015342;20-FE-DB-00-3C-5C;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-00964;89410114190701145572;;74-DA-38-17-7E-95;D4490C221341FD988A0965DF051A7B9A;862455029147199;051A7B9A1341FD98051A7B9A1341FD98;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
85231DE18FCF2203;0000000015343;20-FE-DB-00-3C-5D;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-00965;89410114190701145564;;74-DA-38-17-7E-99;D449170E8FCF22038A0965DF85231DE1;862455029127316;85231DE18FCF220385231DE18FCF2203;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
A9E87221467D3149;0000000015344;20-FE-DB-00-3C-5E;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-00966;89410114190701145234;;74-DA-38-17-7E-7C;D4491222467D31498A0965DFA9E87221;862455029125575;A9E87221467D3149A9E87221467D3149;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
97E9016120BE1E0E;0000000015345;20-FE-DB-00-3C-5F;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-00967;89410114190701145259;;74-DA-38-17-7E-AD;D449180D20BE1E0E8A0965DF97E90161;862455029147306;97E9016120BE1E0E97E9016120BE1E0E;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
FF9945B5E7CA543C;0000000015346;20-FE-DB-00-3C-60;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-00968;89410114190701145267;;74-DA-38-17-7E-D7;D4491020E7CA543C8A0965DFFF9945B5;862455029145680;FF9945B5E7CA543CFF9945B5E7CA543C;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
952F405412692F93;0000000015347;20-FE-DB-00-3C-61;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-00969;89410114190701145275;;74-DA-38-17-7E-B7;D449402212692F938A0965DF952F4054;862455029125864;952F405412692F93952F405412692F93;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
38DDDC18A454DCFF;0000000015348;20-FE-DB-00-3C-62;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-00970;89410114190701145283;;74-DA-38-17-7E-BD;D4113112A454DCFF75D465DF38DDDC18;862455029125930;38DDDC18A454DCFF38DDDC18A454DCFF;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
C05C20191ACA09D9;0000000015349;20-FE-DB-00-3C-63;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-00971;89410114190701145218;;74-DA-38-17-7E-8C;D4493C221ACA09D98A0965DFC05C2019;862455029145508;C05C20191ACA09D9C05C20191ACA09D9;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
D3C454D776341AE2;0000000015350;20-FE-DB-00-3C-64;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-00972;89410114190701145598;;74-DA-38-17-7A-2B;D4490C1676341AE28A0965DFD3C454D7;862455029119768;D3C454D776341AE2D3C454D776341AE2;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
32AFC61E2C7A833C;0000000015351;20-FE-DB-00-3C-65;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-00973;89410114190701140854;;74-DA-38-17-7A-73;D44909162C7A833C8A0965DF32AFC61E;862455029117796;32AFC61E2C7A833C32AFC61E2C7A833C;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
6116C0DF9CBD9D57;0000000015352;20-FE-DB-00-3C-66;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-00974;89410114190701141241;;74-DA-38-17-7A-3F;D411130A9CBD9D5775D465DF6116C0DF;862455029118364;6116C0DF9CBD9D576116C0DF9CBD9D57;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
1D2590759A26C7E0;0000000015353;20-FE-DB-00-3C-67;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-00975;89410114190701145622;;74-DA-38-17-7E-B6;D44918229A26C7E08A0965DF1D259075;862455029125260;1D2590759A26C7E01D2590759A26C7E0;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
624676385F219A22;0000000015354;20-FE-DB-00-3C-68;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-00976;89410114190701145861;;74-DA-38-17-7E-CC;D4491B215F219A228A0965DF62467638;862455029132019;624676385F219A22624676385F219A22;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
E7C220D4CB962F88;0000000015355;20-FE-DB-00-3C-69;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-00977;89410114190701145630;;74-DA-38-17-7E-BC;D4492B22CB962F888A0965DFE7C220D4;862455029144725;E7C220D4CB962F88E7C220D4CB962F88;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
ADD7F869F98E126C;0000000015356;20-FE-DB-00-3C-6A;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-00978;89410114190701145382;;74-DA-38-17-7E-7F;D4490421F98E126C8A0965DFADD7F869;862455029125211;ADD7F869F98E126CADD7F869F98E126C;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
9C7EABD17B197878;0000000015357;20-FE-DB-00-3C-6B;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-00979;89410114190701145242;;74-DA-38-17-7E-A1;D44932237B1978788A0965DF9C7EABD1;862455029125336;9C7EABD17B1978789C7EABD17B197878;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
185DDDB3AB8203EE;0000000015358;20-FE-DB-00-3C-6C;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-00980;89410114190701145358;;74-DA-38-17-7E-D4;D4492022AB8203EE8A0965DF185DDDB3;862455029147611;185DDDB3AB8203EE185DDDB3AB8203EE;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
435F38CD98F46F29;0000000015359;20-FE-DB-00-3C-6D;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-00981;89410114190701145317;;74-DA-38-17-7E-C7;D4490A2198F46F298A0965DF435F38CD;862455029125252;435F38CD98F46F29435F38CD98F46F29;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
D707CB806E3334A1;0000000015360;20-FE-DB-00-3C-6E;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-00982;89410114190701145614;;74-DA-38-17-7E-CF;D4493E236E3334A18A0965DFD707CB80;862455029145151;D707CB806E3334A1D707CB806E3334A1;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
2D71132F4F5D2595;0000000015361;20-FE-DB-00-3C-6F;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-00983;89410114190701145200;;74-DA-38-17-7E-8A;D41116124F5D259575D465DF2D71132F;862455029147454;2D71132F4F5D25952D71132F4F5D2595;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
AC56427DD84C69FE;0000000015362;20-FE-DB-00-3C-70;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-00984;89410114190701145804;;74-DA-38-17-7E-96;D4490922D84C69FE8A0965DFAC56427D;862455029134825;AC56427DD84C69FEAC56427DD84C69FE;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
744AB4883A4F367D;0000000015363;20-FE-DB-00-3C-71;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-00985;89410114190701145341;;74-DA-38-17-7E-B4;D44930233A4F367D8A0965DF744AB488;862455029145698;744AB4883A4F367D744AB4883A4F367D;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
CF37ED44992A18E1;0000000015364;20-FE-DB-00-3C-72;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-00986;89410114190701143536;;74-DA-38-17-7E-B5;D4492C23992A18E18A0965DFCF37ED44;862455029146969;CF37ED44992A18E1CF37ED44992A18E1;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
D01B3AD6C2243888;0000000015365;20-FE-DB-00-3C-73;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-00987;89410114190701141548;;74-DA-38-17-7C-F1;D449230FC22438888A0965DFD01B3AD6;862455029143875;D01B3AD6C2243888D01B3AD6C2243888;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
F24DF8450BAA8B2A;0000000015366;20-FE-DB-00-3C-74;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-00988;89410114190701145291;;74-DA-38-17-7E-DC;D44939170BAA8B2A8A0965DFF24DF845;862455029125898;F24DF8450BAA8B2AF24DF8450BAA8B2A;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
0CAFDB5076C9AA8F;0000000015367;20-FE-DB-00-3C-75;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-00989;89410114190701145549;;74-DA-38-17-7E-81;D4492F2076C9AA8F8A0965DF0CAFDB50;862455029146241;0CAFDB5076C9AA8F0CAFDB5076C9AA8F;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
DD86331C796EF941;0000000015368;20-FE-DB-00-3C-76;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-00990;89410114190701133727;;74-DA-38-17-7D-6C;D4113513796EF94175D465DFDD86331C;862455029128298;DD86331C796EF941DD86331C796EF941;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
6AC2DF570179D0E6;0000000015369;20-FE-DB-00-3C-77;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-00991;89410114190701133834;;74-DA-38-17-7C-D3;D41130120179D0E675D465DF6AC2DF57;862455029132977;6AC2DF570179D0E66AC2DF570179D0E6;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
AAFD2EDD4765C087;0000000015370;20-FE-DB-00-3C-78;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-00992;89410114190701130178;;74-DA-38-17-7D-55;D4492E214765C0878A0965DFAAFD2EDD;862455029144634;AAFD2EDD4765C087AAFD2EDD4765C087;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
2AEDFE52E7449148;0000000015371;20-FE-DB-00-3C-79;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-00993;89410114190701144914;;74-DA-38-17-80-F3;D4113511E744914875D465DF2AEDFE52;862455029147272;2AEDFE52E74491482AEDFE52E7449148;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
AD0D8B93015A9386;0000000015372;20-FE-DB-00-3C-7A;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-00994;89410114190701145226;;74-DA-38-17-7E-DD;D4493A23015A93868A0965DFAD0D8B93;862455029147280;AD0D8B93015A9386AD0D8B93015A9386;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
05DAB41EA24507E6;0000000015373;20-FE-DB-00-3C-7B;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-00995;89410114190701145127;;74-DA-38-17-7E-B3;D4493323A24507E68A0965DF05DAB41E;862455029144642;05DAB41EA24507E605DAB41EA24507E6;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
846FAFED85E968A2;0000000015374;20-FE-DB-00-3C-7C;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-00996;89410114190701130137;;74-DA-38-17-7E-8B;D449242385E968A28A0965DF846FAFED;862455029125005;846FAFED85E968A2846FAFED85E968A2;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
3CEAF18155824652;0000000015375;20-FE-DB-00-3C-7D;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-00997;89410114190701145168;;74-DA-38-17-7E-8E;D449140C558246528A0965DF3CEAF181;862455029125997;3CEAF181558246523CEAF18155824652;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
91311BDCBAA11E5B;0000000015376;20-FE-DB-00-3C-7E;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-00998;89410114190701145093;;74-DA-38-17-7E-B9;D4494222BAA11E5B8A0965DF91311BDC;862455029147256;91311BDCBAA11E5B91311BDCBAA11E5B;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
8DC5D76F55EE87D7;0000000015377;20-FE-DB-00-3C-7F;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-00999;89410114190701144930;;74-DA-38-17-7E-B1;D4493D2255EE87D78A0965DF8DC5D76F;862455029127571;8DC5D76F55EE87D78DC5D76F55EE87D7;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
A5AD5E30FEAAF2A6;0000000015378;20-FE-DB-00-3C-80;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-01000;89410114190701145101;;74-DA-38-17-7E-9B;D4493A22FEAAF2A68A0965DFA5AD5E30;862455029147488;A5AD5E30FEAAF2A6A5AD5E30FEAAF2A6;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
2341F279B6B1C41B;0000000015379;20-FE-DB-00-3C-81;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-01001;89410114190701130111;;74-DA-38-17-7C-A2;D4493123B6B1C41B8A0965DF2341F279;862455029144576;2341F279B6B1C41B2341F279B6B1C41B;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
019C45B5646040C9;0000000015380;20-FE-DB-00-3C-82;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-01002;89410114190701145606;;74-DA-38-17-7C-A9;D4493922646040C98A0965DF019C45B5;862455029144808;019C45B5646040C9019C45B5646040C9;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
1BD62E3055A44D30;0000000015381;20-FE-DB-00-3C-83;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-01003;89410114190701130103;;74-DA-38-17-7C-C3;D4492F1655A44D308A0965DF1BD62E30;862455029144345;1BD62E3055A44D301BD62E3055A44D30;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
D66A6017DCDD2B44;0000000015382;20-FE-DB-00-3C-84;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-01004;89410114190701145176;;74-DA-38-17-7C-83;D4493F22DCDD2B448A0965DFD66A6017;862455029144733;D66A6017DCDD2B44D66A6017DCDD2B44;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
56F569704DE87000;0000000015383;20-FE-DB-00-3C-85;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-01005;89410114190701130194;;74-DA-38-17-7C-88;D4490E224DE870008A0965DF56F56970;862455029147603;56F569704DE8700056F569704DE87000;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
32918680EC65D72C;0000000015384;20-FE-DB-00-3C-86;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-01006;89410114190701145051;;74-DA-38-17-7E-D6;D4493823EC65D72C8A0965DF32918680;862455029144741;32918680EC65D72C32918680EC65D72C;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
19C346F08D12173A;0000000015385;20-FE-DB-00-3C-87;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-01007;89410114190701145333;;74-DA-38-17-7E-BA;D44941238D12173A8A0965DF19C346F0;862455029127530;19C346F08D12173A19C346F08D12173A;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
EB0B12D0C27E6D1A;0000000015386;20-FE-DB-00-3C-88;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-01008;89410114190701145028;;74-DA-38-17-7E-BB;D4490D0CC27E6D1A8A0965DFEB0B12D0;862455029124933;EB0B12D0C27E6D1AEB0B12D0C27E6D1A;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
86C49B45858F2070;0000000015387;20-FE-DB-00-3C-89;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-01009;89410114190701130152;;74-DA-38-17-7E-B8;D4493622858F20708A0965DF86C49B45;862455029146829;86C49B45858F207086C49B45858F2070;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
E9D74ADAC6EF75CC;0000000015388;20-FE-DB-00-3C-8A;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-01010;89410114190701144922;;74-DA-38-17-7E-A2;D449291FC6EF75CC8A0965DFE9D74ADA;862455029145409;E9D74ADAC6EF75CCE9D74ADAC6EF75CC;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
F4258318EB19B99A;0000000015389;20-FE-DB-00-3C-8B;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-01011;89410114190701130145;;74-DA-38-17-7C-85;D449311FEB19B99A8A0965DFF4258318;862455029125294;F4258318EB19B99AF4258318EB19B99A;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
A2143C8D53B15745;0000000015390;20-FE-DB-00-3C-8C;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-01012;89410114190701145069;;74-DA-38-17-7C-C9;D449162253B157458A0965DFA2143C8D;862455029144881;A2143C8D53B15745A2143C8D53B15745;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
E489F6912DB5DAF4;0000000015391;20-FE-DB-00-3C-8D;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-01013;89410114190701130186;;74-DA-38-17-7C-B2;D4111C122DB5DAF475D465DFE489F691;862455029124420;E489F6912DB5DAF4E489F6912DB5DAF4;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
7D4EF92E6A8A7454;0000000015392;20-FE-DB-00-3C-8E;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-01014;89410114190701145119;;74-DA-38-17-7C-CE;D4111F126A8A745475D465DF7D4EF92E;862455029144329;7D4EF92E6A8A74547D4EF92E6A8A7454;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
B47D309E0786E33E;0000000015393;20-FE-DB-00-3C-8F;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-01015;89410114190701145085;;74-DA-38-17-7C-A0;D4110B120786E33E75D465DFB47D309E;862455029145219;B47D309E0786E33EB47D309E0786E33E;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
D5C1D3EE20C49D79;0000000015394;20-FE-DB-00-3C-90;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-01016;89410114190701145143;;74-DA-38-17-7C-98;D411111220C49D7975D465DFD5C1D3EE;862455029124958;D5C1D3EE20C49D79D5C1D3EE20C49D79;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
A7134A4151163BE6;0000000015395;20-FE-DB-00-3C-91;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-01017;89410114190701130160;;74-DA-38-17-7C-9A;D449231F51163BE68A0965DFA7134A41;862455029144667;A7134A4151163BE6A7134A4151163BE6;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
10B01C7B61775C69;0000000015396;20-FE-DB-00-3C-92;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-01018;89410114190701130475;;74-DA-38-17-7C-C4;D411271261775C6975D465DF10B01C7B;862455029147173;10B01C7B61775C6910B01C7B61775C69;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
10681B23D94D5C8B;0000000015397;20-FE-DB-00-3C-93;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-01019;89410114190701130517;;74-DA-38-17-7C-97;D4110C11D94D5C8B75D465DF10681B23;862455029145672;10681B23D94D5C8B10681B23D94D5C8B;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
3BE48B63FE7C97F0;0000000015398;20-FE-DB-00-3C-94;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-01020;89410114190701130525;;74-DA-38-17-7C-CB;D4110912FE7C97F075D465DF3BE48B63;862455029144550;3BE48B63FE7C97F03BE48B63FE7C97F0;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
1BC9F4250B22F8A1;0000000015399;20-FE-DB-00-3C-95;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-01021;89410114190701130558;;74-DA-38-17-7C-D6;D4490F220B22F8A18A0965DF1BC9F425;862455029145730;1BC9F4250B22F8A11BC9F4250B22F8A1;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
F84D364DDCCA72BD;0000000015400;20-FE-DB-00-3C-96;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-01022;89410114190701130533;;74-DA-38-17-7C-B5;D4111312DCCA72BD75D465DFF84D364D;862455029147447;F84D364DDCCA72BDF84D364DDCCA72BD;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
A5D8035AFE0F1B60;0000000015401;20-FE-DB-00-3C-97;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-01023;89410114190701130566;;74-DA-38-17-7C-8F;D449201BFE0F1B608A0965DFA5D8035A;862455029146688;A5D8035AFE0F1B60A5D8035AFE0F1B60;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
5CB55AF3488B3A1C;0000000015402;20-FE-DB-00-3C-98;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-01024;89410114190701130509;;74-DA-38-17-7C-B8;D4490D22488B3A1C8A0965DF5CB55AF3;862455029127795;5CB55AF3488B3A1C5CB55AF3488B3A1C;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
01C2098E925539D0;0000000015403;20-FE-DB-00-3C-99;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-01025;89410114190701130491;;74-DA-38-17-7C-D5;D4492823925539D08A0965DF01C2098E;862455029125385;01C2098E925539D001C2098E925539D0;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
AA1EF6BD5746F594;0000000015404;20-FE-DB-00-3C-9A;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-01026;89410114190701130541;;74-DA-38-17-7C-D1;D4493F175746F5948A0965DFAA1EF6BD;862455029127621;AA1EF6BD5746F594AA1EF6BD5746F594;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
1B23BF2C73CB0D7E;0000000015405;20-FE-DB-00-3C-9B;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-01027;89410114190701130483;;74-DA-38-17-7C-7D;D449391F73CB0D7E8A0965DF1B23BF2C;862455029127613;1B23BF2C73CB0D7E1B23BF2C73CB0D7E;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
47AF5943A2B3E807;0000000015406;20-FE-DB-00-3C-9C;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-01028;89410114190701145366;;74-DA-38-17-7C-90;D4492D22A2B3E8078A0965DF47AF5943;862455029147249;47AF5943A2B3E80747AF5943A2B3E807;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
A5323CCFC547154E;0000000015407;20-FE-DB-00-3C-9D;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-01029;89410114190701144963;;74-DA-38-17-7C-B6;D4492622C547154E8A0965DFA5323CCF;862455029145334;A5323CCFC547154EA5323CCFC547154E;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
DC92B8AA25DAC4B8;0000000015408;20-FE-DB-00-3C-9E;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-01030;89410114190701130467;;74-DA-38-17-7C-A8;D449272225DAC4B88A0965DFDC92B8AA;862455029127274;DC92B8AA25DAC4B8DC92B8AA25DAC4B8;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
3366800307C86AB5;0000000015409;20-FE-DB-00-3C-9F;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-01031;89410114190701130459;;74-DA-38-17-7C-AF;D449382207C86AB58A0965DF33668003;862455029147439;3366800307C86AB53366800307C86AB5;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
02E1E53248D6576E;0000000015410;20-FE-DB-00-3C-A0;SWISSCOM;swisscom;433-MA-1449-54-2C;MA-1449-03;3700585301031;7.1.0;0215-01032;89410114190701130426;;74-DA-38-17-7C-DD;D449422348D6576E8A0965DF02E1E532;862455029125609;02E1E53248D6576E02E1E53248D6576E;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
